Set Id (Dimension Set.Csv),Dim Name 1,Dim Value 1,Dim Name 2,Dim Value 2,Dim Name 3,Dim Value 3,Dim Name 4,Dim Value 4,Dim Name 5,Dim Value 5,Dim Name 6,Dim Value 6,Measure Id (Measure.Csv),Name,Description,Source Name,Value,Result Name,Set Id,Measure Id
3313,DX,V57.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3313,17
3314,DX,156.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3314,17
3315,DX,965.02,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,24,name=COUNT,3315,17
3316,DX,7289,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,25,name=COUNT,3316,17
3317,DX,V063,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,22,name=COUNT,3317,17
3318,DX,534.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3318,17
3319,DX,7062,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,15,name=COUNT,3319,17
3320,DX,717.41,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3320,17
3321,DX,365.64,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3321,17
3322,DX,79571,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3322,17
3323,DX,868.19,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3323,17
3324,DX,E949.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3324,17
3325,DX,255.5,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,3325,17
3326,DX,7651,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,13,name=COUNT,3326,17
3327,DX,788.91,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3327,17
3328,DX,8822,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3328,17
3329,DX,764.29,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3329,17
3330,DX,85305,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3330,17
3331,DX,1529,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3331,17
3332,DX,295.71,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,37,name=COUNT,3332,17
3333,DX,753.15,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,23,name=COUNT,3333,17
3334,DX,478.79,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,26,name=COUNT,3334,17
3335,DX,65463,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,10,name=COUNT,3335,17
3336,DX,787.91,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"7,113.00",name=COUNT,3336,17
3337,DX,648.21,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,714,name=COUNT,3337,17
3338,DX,527.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,50,name=COUNT,3338,17
3339,DX,70713,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,19,name=COUNT,3339,17
3340,DX,848.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,186,name=COUNT,3340,17
3341,DX,9982,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3341,17
3342,DX,75262,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3342,17
3343,DX,789.04,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,401.00",name=COUNT,3343,17
3344,DX,491,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3344,17
3345,DX,70582,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3345,17
3346,DX,781.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3346,17
3347,DX,78601,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,3347,17
3348,DX,795.19,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3348,17
3349,DX,574.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,9,name=COUNT,3349,17
3350,DX,719.56,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,76,name=COUNT,3350,17
3351,DX,V76.10,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,28,name=COUNT,3351,17
3352,DX,995.65,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3352,17
3353,DX,V658,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3353,17
3354,DX,2631,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3354,17
3355,DX,314,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,778.00",name=COUNT,3355,17
3356,DX,2888,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,33,name=COUNT,3356,17
3357,DX,5060,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3357,17
3358,DX,7779,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3358,17
3359,DX,153.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3359,17
3360,DX,75240,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3360,17
3361,DX,466,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,32,name=COUNT,3361,17
3362,DX,5561,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3362,17
3363,DX,E9064,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3363,17
3364,DX,6802,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3364,17
3365,DX,961.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3365,17
3366,DX,354.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,12,name=COUNT,3366,17
3367,DX,442.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,16,name=COUNT,3367,17
3368,DX,493,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"4,374.00",name=COUNT,3368,17
3369,DX,389.08,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,68,name=COUNT,3369,17
3370,DX,574.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3370,17
3371,DX,77430,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3371,17
3372,DX,44101,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3372,17
3373,DX,29622,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,79,name=COUNT,3373,17
3374,DX,308.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3374,17
3375,DX,995.94,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3375,17
3376,DX,99679,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3376,17
3377,DX,64681,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3377,17
3378,DX,652.13,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,68,name=COUNT,3378,17
3379,DX,733.14,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,21,name=COUNT,3379,17
3380,DX,838.02,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3380,17
3381,DX,1733,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,16,name=COUNT,3381,17
3382,DX,752.11,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3382,17
3383,DX,584.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3383,17
3384,DX,V5410,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3384,17
3385,DX,658.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3385,17
3386,DX,676.33,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3386,17
3387,DX,881.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,18,name=COUNT,3387,17
3388,DX,376.02,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3388,17
3389,DX,795.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3389,17
3390,DX,256.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3390,17
3391,DX,57411,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3391,17
3392,DX,4730,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3392,17
3393,DX,80170,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3393,17
3394,DX,152.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3394,17
3395,DX,760.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,11,name=COUNT,3395,17
3396,DX,214.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,11,name=COUNT,3396,17
3397,DX,774.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"4,928.00",name=COUNT,3397,17
3398,DX,E91.77,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3398,17
3399,DX,976.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3399,17
3400,DX,383.32,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3400,17
3401,DX,80025,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3401,17
3402,DX,716.51,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3402,17
3403,DX,524.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3403,17
3404,DX,692.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,13,name=COUNT,3404,17
3405,DX,768,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3405,17
3406,DX,2734,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,10,name=COUNT,3406,17
3407,DX,655.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3407,17
3408,DX,66121,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3408,17
3409,DX,336.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,78,name=COUNT,3409,17
3410,DX,7954,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3410,17
3411,DX,46.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3411,17
3412,DX,640.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3412,17
3413,DX,375.54,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,11,name=COUNT,3413,17
3414,DX,254,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3414,17
3415,DX,686.01,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,171,name=COUNT,3415,17
3416,DX,957.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3416,17
3417,DX,305.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,83,name=COUNT,3417,17
3418,DX,525.09,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3418,17
3419,DX,574.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,27,name=COUNT,3419,17
3420,DX,V04.5,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,11,name=COUNT,3420,17
3421,DX,313,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,3421,17
3422,DX,389,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,436,name=COUNT,3422,17
3423,DX,466.19,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"5,157.00",name=COUNT,3423,17
3424,DX,312.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,237.00",name=COUNT,3424,17
3425,DX,E917.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,12,name=COUNT,3425,17
3426,DX,141.6,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,30,name=COUNT,3426,17
3427,DX,E965.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3427,17
3428,DX,20500,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3428,17
3429,DX,2110,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3429,17
3430,DX,81380,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,8,name=COUNT,3430,17
3431,DX,136.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,259,name=COUNT,3431,17
3432,DX,36810,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3432,17
3433,DX,73670,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3433,17
3434,DX,V25.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,87,name=COUNT,3434,17
3435,DX,765,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3435,17
3436,DX,9569,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3436,17
3437,DX,386.5,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3437,17
3438,DX,41010,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,9,name=COUNT,3438,17
3439,DX,787,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3439,17
3440,DX,V20.00,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3440,17
3441,DX,7789,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3441,17
3442,DX,729.91,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3442,17
3443,DX,897,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,320,name=COUNT,3443,17
3444,DX,5854,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,29,name=COUNT,3444,17
3445,DX,7351,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3445,17
3446,DX,E85.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3446,17
3447,DX,429.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,18,name=COUNT,3447,17
3448,DX,6148,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3448,17
3449,DX,67410,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3449,17
3450,DX,671.51,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,4,name=COUNT,3450,17
3451,DX,676.44,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3451,17
3452,DX,2591,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3452,17
3453,DX,E879.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3453,17
3454,DX,318,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,107,name=COUNT,3454,17
3455,DX,486,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"6,629.00",name=COUNT,3455,17
3456,DX,758.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,57,name=COUNT,3456,17
3457,DX,6104,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3457,17
3458,DX,752.52,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,28,name=COUNT,3458,17
3459,DX,V83.81,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,43,name=COUNT,3459,17
3460,DX,148.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3460,17
3461,DX,438.82,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,68,name=COUNT,3461,17
3462,DX,493.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,"1,629.00",name=COUNT,3462,17
3463,DX,495.7,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3463,17
3464,DX,648.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3464,17
3465,DX,V233,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3465,17
3466,DX,V4579,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,9,name=COUNT,3466,17
3467,DX,196.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,102,name=COUNT,3467,17
3468,DX,7937,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,3468,17
3469,DX,867.8,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3469,17
3470,DX,2162,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3470,17
3471,DX,438.83,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3471,17
3472,DX,455.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,30,name=COUNT,3472,17
3473,DX,956.3,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,7,name=COUNT,3473,17
3474,DX,384.01,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,13,name=COUNT,3474,17
3475,DX,410.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3475,17
3476,DX,824,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,6,name=COUNT,3476,17
3477,DX,42989,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3477,17
3478,DX,825.2,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,157,name=COUNT,3478,17
3479,DX,V1041,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,3,name=COUNT,3479,17
3480,DX,V138,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3480,17
3481,DX,567.1,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,2,name=COUNT,3481,17
3482,DX,216.4,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,65,name=COUNT,3482,17
3483,DX,7627,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,5,name=COUNT,3483,17
3484,DX,963.9,null,null,null,null,null,null,null,null,null,null,17,dia_l1_dx.sas7bdat,null,100K,1,name=COUNT,3484,17
